Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Postal Code;City;State;Country;Region;Market;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Shipping Cost;Order Priority;Month;Year;Fiscal year
33954;CA-2015-AS10225140-42265;Cuma, Eylül 18, 2015;Salı, Eylül 22, 2015;Second Class;AS-102251404;Alan Schoenberger;Corporate;84604;Provo;Utah;United States;Western US;USCA;OFF-LA-3236;Office Supplies;Labels;Avery 514;14,4;5;0;7,056;1,34;Medium;September;2015;2021
33953;CA-2015-AS10225140-42265;Cuma, Eylül 18, 2015;Salı, Eylül 22, 2015;Second Class;AS-102251404;Alan Schoenberger;Corporate;84604;Provo;Utah;United States;Western US;USCA;OFF-ST-5239;Office Supplies;Storage;Mini 13-1/2 Capacity Data Binder Rack, Pearl;261,74;2;0;65,435;9,2;Medium;September;2015;2021
33950;CA-2015-AS10225140-42265;Cuma, Eylül 18, 2015;Salı, Eylül 22, 2015;Second Class;AS-102251404;Alan Schoenberger;Corporate;84604;Provo;Utah;United States;Western US;USCA;OFF-PA-4465;Office Supplies;Paper;Green Bar Computer Printout Paper;164,88;3;0;80,7912;12,73;Medium;September;2015;2021
36709;CA-2015-TS21505140-42266;Cumartesi, Eylül 19, 2015;Çarşamba, Eylül 23, 2015;Standard Class;TS-215051404;Tony Sayre;Consumer;88101;Clovis;New Mexico;United States;Western US;USCA;TEC-AC-4947;Technology;Accessories;Kingston Digital DataTraveler 64GB USB 2.0;101,34;3;0;8,1072;10,65;High;September;2015;2021
41022;CA-2015-SC20380140-42265;Cuma, Eylül 18, 2015;Pazartesi, Eylül 21, 2015;First Class;SC-203801404;Shahid Collister;Consumer;83704;Boise;Idaho;United States;Western US;USCA;TEC-AC-5138;Technology;Accessories;Logitech Trackman Marble Mouse;89,97;3;0;37,7874;21,5;High;September;2015;2021
36843;CA-2015-JM16195140-42255;Salı, Eylül 08, 2015;Çarşamba, Eylül 09, 2015;First Class;JM-161951404;Justin MacKendrick;Consumer;84020;Draper;Utah;United States;Western US;USCA;FUR-FU-3914;Furniture;Furnishings;DAX Copper Panel Document Frame, 5 x 7 Size;25,16;2;0;10,5672;4,25;Critical;September;2015;2021
33951;CA-2015-AS10225140-42265;Cuma, Eylül 18, 2015;Salı, Eylül 22, 2015;Second Class;AS-102251404;Alan Schoenberger;Corporate;84604;Provo;Utah;United States;Western US;USCA;FUR-BO-4391;Furniture;Bookcases;Global Adaptabilites Bookcase, Cherry/Storm Gray Finish;1292,94;3;0;77,5764;77,12;Medium;September;2015;2021
35628;CA-2015-SS20875140-42249;Çarşamba, Eylül 02, 2015;Pazartesi, Eylül 07, 2015;Standard Class;SS-208751404;Sung Shariari;Consumer;98052;Redmond;Washington;United States;Western US;USCA;TEC-AC-5148;Technology;Accessories;Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired;19,99;1;0;6,7966;1,71;Medium;September;2015;2021
40623;US-2015-PF19225140-42255;Salı, Eylül 08, 2015;Cuma, Eylül 11, 2015;First Class;PF-192251404;Phillip Flathmann;Consumer;98026;Edmonds;Washington;United States;Western US;USCA;FUR-FU-3922;Furniture;Furnishings;DAX Two-Tone Silver Metal Document Frame;80,96;4;0;34,8128;1,43;High;September;2015;2021
40625;US-2015-PF19225140-42255;Salı, Eylül 08, 2015;Cuma, Eylül 11, 2015;First Class;PF-192251404;Phillip Flathmann;Consumer;98026;Edmonds;Washington;United States;Western US;USCA;OFF-AR-3521;Office Supplies;Art;Boston 1799 Powerhouse Electric Pencil Sharpener;25,98;1;0;7,2744;2,95;High;September;2015;2021
37703;CA-2015-BW11110140-42248;Salı, Eylül 01, 2015;Perşembe, Eylül 03, 2015;Second Class;BW-111101404;Bart Watters;Corporate;99207;Spokane;Washington;United States;Western US;USCA;OFF-ST-6079;Office Supplies;Storage;Sortfiler Multipurpose Personal File Organizer, Black;149,73;7;0;43,4217;11,91;High;September;2015;2021
33564;CA-2015-TP21415140-42265;Cuma, Eylül 18, 2015;Cuma, Eylül 18, 2015;Same Day;TP-214151404;Tom Prescott;Consumer;98115;Seattle;Washington;United States;Western US;USCA;OFF-PA-6542;Office Supplies;Paper;Xerox 1984;12,96;2;0;6,3504;1,07;High;September;2015;2021
39781;CA-2015-PB19150140-42272;Cuma, Eylül 25, 2015;Cuma, Eylül 25, 2015;Same Day;PB-191501404;Philip Brown;Consumer;98115;Seattle;Washington;United States;Western US;USCA;FUR-FU-2858;Furniture;Furnishings;12-1/2 Diameter Round Wall Clock;199,8;10;0;71,928;13,67;High;September;2015;2021
32858;CA-2015-CS12400140-42253;Pazar, Eylül 06, 2015;Pazartesi, Eylül 07, 2015;First Class;CS-124001404;Christopher Schild;Home Office;98115;Seattle;Washington;United States;Western US;USCA;OFF-AR-5312;Office Supplies;Art;Newell 333;2,78;1;0;0,7228;1,47;High;September;2015;2021
40328;CA-2015-RW19540140-42249;Çarşamba, Eylül 02, 2015;Çarşamba, Eylül 02, 2015;Same Day;RW-195401404;Rick Wilson;Corporate;98103;Seattle;Washington;United States;Western US;USCA;FUR-TA-4944;Furniture;Tables;KI Conference Tables;283,56;4;0;45,3696;56,77;High;September;2015;2021
36698;CA-2015-ML18265140-42269;Salı, Eylül 22, 2015;Perşembe, Eylül 24, 2015;First Class;ML-182651404;Muhammed Lee;Consumer;98103;Seattle;Washington;United States;Western US;USCA;TEC-AC-5119;Technology;Accessories;Logitech M510 Wireless Mouse;79,98;2;0;26,3934;1,96;High;September;2015;2021
36697;CA-2015-ML18265140-42269;Salı, Eylül 22, 2015;Perşembe, Eylül 24, 2015;First Class;ML-182651404;Muhammed Lee;Consumer;98103;Seattle;Washington;United States;Western US;USCA;TEC-AC-6074;Technology;Accessories;Sony 64GB Class 10 Micro SDHC R40 Memory Card;71,98;2;0;15,1158;12,12;High;September;2015;2021
40327;CA-2015-RW19540140-42249;Çarşamba, Eylül 02, 2015;Çarşamba, Eylül 02, 2015;Same Day;RW-195401404;Rick Wilson;Corporate;98103;Seattle;Washington;United States;Western US;USCA;OFF-AP-4718;Office Supplies;Appliances;Honeywell Quietcare HEPA Air Cleaner;314,6;4;0;103,818;34,6;High;September;2015;2021
39031;CA-2015-GM14500140-42263;Çarşamba, Eylül 16, 2015;Pazartesi, Eylül 21, 2015;Standard Class;GM-145001404;Gene McClure;Consumer;98103;Seattle;Washington;United States;Western US;USCA;OFF-AR-3445;Office Supplies;Art;BIC Brite Liner Highlighters;12,42;3;0;5,2164;1,14;Medium;September;2015;2021
36019;US-2015-CK12325140-42249;Çarşamba, Eylül 02, 2015;Salı, Eylül 08, 2015;Standard Class;CK-123251404;Christine Kargatis;Home Office;98103;Seattle;Washington;United States;Western US;USCA;OFF-FA-6129;Office Supplies;Fasteners;Staples;7,58;1;0;2,9562;1,43;Medium;September;2015;2021
37529;US-2015-JF15415140-42259;Cumartesi, Eylül 12, 2015;Cumartesi, Eylül 12, 2015;Same Day;JF-154151404;Jennifer Ferguson;Consumer;98105;Seattle;Washington;United States;Western US;USCA;OFF-PA-6589;Office Supplies;Paper;Xerox 225;19,44;3;0;9,3312;5,21;High;September;2015;2021
37530;US-2015-JF15415140-42259;Cumartesi, Eylül 12, 2015;Cumartesi, Eylül 12, 2015;Same Day;JF-154151404;Jennifer Ferguson;Consumer;98105;Seattle;Washington;United States;Western US;USCA;OFF-PA-6444;Office Supplies;Paper;Xerox 1894;71,28;11;0;34,2144;12,14;High;September;2015;2021
32375;CA-2015-DW13540140-42271;Perşembe, Eylül 24, 2015;Cumartesi, Eylül 26, 2015;Second Class;DW-135401404;Don Weiss;Consumer;98105;Seattle;Washington;United States;Western US;USCA;OFF-ST-6157;Office Supplies;Storage;Sterilite Officeware Hinged File Box;31,44;3;0;8,4888;9,57;Critical;September;2015;2021
32374;CA-2015-DW13540140-42271;Perşembe, Eylül 24, 2015;Cumartesi, Eylül 26, 2015;Second Class;DW-135401404;Don Weiss;Consumer;98105;Seattle;Washington;United States;Western US;USCA;OFF-AP-3369;Office Supplies;Appliances;Belkin 8 Outlet SurgeMaster II Gold Surge Protector;119,96;2;0;33,5888;29,5;Critical;September;2015;2021
37395;CA-2015-SV20365140-42268;Pazartesi, Eylül 21, 2015;Pazar, Eylül 27, 2015;Standard Class;SV-203651406;Seth Vernon;Consumer;10035;New York City;New York;United States;Eastern US;USCA;OFF-FA-3052;Office Supplies;Fasteners;Advantus Push Pins;4,36;2;0;1,7876;1,26;Medium;September;2015;2021
37392;CA-2015-SV20365140-42268;Pazartesi, Eylül 21, 2015;Pazar, Eylül 27, 2015;Standard Class;SV-203651406;Seth Vernon;Consumer;10035;New York City;New York;United States;Eastern US;USCA;OFF-PA-3008;Office Supplies;Paper;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;13,76;2;0;6,3296;1,35;Medium;September;2015;2021
37389;CA-2015-SV20365140-42268;Pazartesi, Eylül 21, 2015;Pazar, Eylül 27, 2015;Standard Class;SV-203651406;Seth Vernon;Consumer;10035;New York City;New York;United States;Eastern US;USCA;OFF-PA-6305;Office Supplies;Paper;"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad";38,52;9;0;18,1044;1,88;Medium;September;2015;2021
37391;CA-2015-SV20365140-42268;Pazartesi, Eylül 21, 2015;Pazar, Eylül 27, 2015;Standard Class;SV-203651406;Seth Vernon;Consumer;10035;New York City;New York;United States;Eastern US;USCA;OFF-ST-6015;Office Supplies;Storage;SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h;45,4;4;0;12,712;1,91;Medium;September;2015;2021
37390;CA-2015-SV20365140-42268;Pazartesi, Eylül 21, 2015;Pazar, Eylül 27, 2015;Standard Class;SV-203651406;Seth Vernon;Consumer;10035;New York City;New York;United States;Eastern US;USCA;TEC-AC-5858;Technology;Accessories;SanDisk Cruzer 64 GB USB Flash Drive;72,64;2;0;21,792;2,48;Medium;September;2015;2021
37400;CA-2015-SV20365140-42268;Pazartesi, Eylül 21, 2015;Pazar, Eylül 27, 2015;Standard Class;SV-203651406;Seth Vernon;Consumer;10035;New York City;New York;United States;Eastern US;USCA;TEC-AC-5148;Technology;Accessories;Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired;59,97;3;0;20,3898;3,42;Medium;September;2015;2021
37399;CA-2015-SV20365140-42268;Pazartesi, Eylül 21, 2015;Pazar, Eylül 27, 2015;Standard Class;SV-203651406;Seth Vernon;Consumer;10035;New York City;New York;United States;Eastern US;USCA;TEC-PH-5603;Technology;Phones;Plantronics Cordless Phone Headset with In-line Volume - M214C;104,85;3;0;28,3095;8,25;Medium;September;2015;2021
37388;CA-2015-SV20365140-42268;Pazartesi, Eylül 21, 2015;Pazar, Eylül 27, 2015;Standard Class;SV-203651406;Seth Vernon;Consumer;10035;New York City;New York;United States;Eastern US;USCA;TEC-AC-5152;Technology;Accessories;Logitech Wireless Boombox Speaker - portable - wireless, wired;212,8;2;0;95,76;15,57;Medium;September;2015;2021
37397;CA-2015-SV20365140-42268;Pazartesi, Eylül 21, 2015;Pazar, Eylül 27, 2015;Standard Class;SV-203651406;Seth Vernon;Consumer;10035;New York City;New York;United States;Eastern US;USCA;TEC-PH-3136;Technology;Phones;Apple iPhone 5;1299,66;2;0;350,9082;53,23;Medium;September;2015;2021
40877;CA-2015-RB19705140-42262;Salı, Eylül 15, 2015;Perşembe, Eylül 17, 2015;First Class;RB-197051406;Roger Barcio;Home Office;10035;New York City;New York;United States;Eastern US;USCA;OFF-AR-3613;Office Supplies;Art;Bulldog Table or Wall-Mount Pencil Sharpener;29,95;5;0;8,6855;3,53;High;September;2015;2021
40876;CA-2015-RB19705140-42262;Salı, Eylül 15, 2015;Perşembe, Eylül 17, 2015;First Class;RB-197051406;Roger Barcio;Home Office;10035;New York City;New York;United States;Eastern US;USCA;OFF-ST-5980;Office Supplies;Storage;Sensible Storage WireTech Storage Systems;70,98;1;0;3,549;18,82;High;September;2015;2021
40875;CA-2015-RB19705140-42262;Salı, Eylül 15, 2015;Perşembe, Eylül 17, 2015;First Class;RB-197051406;Roger Barcio;Home Office;10035;New York City;New York;United States;Eastern US;USCA;TEC-PH-6413;Technology;Phones;Wilson SignalBoost 841262 DB PRO Amplifier Kit;1079,85;3;0;323,955;319,04;High;September;2015;2021
35210;CA-2015-MM18280140-42266;Cumartesi, Eylül 19, 2015;Cumartesi, Eylül 26, 2015;Standard Class;MM-182801406;Muhammed MacIntyre;Corporate;10035;New York City;New York;United States;Eastern US;USCA;FUR-FU-6331;Furniture;Furnishings;Ultra Door Push Plate;9,82;2;0;3,2406;1,23;Low;September;2015;2021
35209;CA-2015-MM18280140-42266;Cumartesi, Eylül 19, 2015;Cumartesi, Eylül 26, 2015;Standard Class;MM-182801406;Muhammed MacIntyre;Corporate;10035;New York City;New York;United States;Eastern US;USCA;OFF-PA-6565;Office Supplies;Paper;Xerox 203;19,44;3;0;9,3312;2,82;Low;September;2015;2021
40705;CA-2015-LC17140140-42270;Çarşamba, Eylül 23, 2015;Cuma, Eylül 25, 2015;Second Class;LC-171401406;Logan Currie;Consumer;10035;New York City;New York;United States;Eastern US;USCA;FUR-FU-4023;Furniture;Furnishings;Eldon 500 Class Desk Accessories;12,07;1;0;3,9831;1,34;High;September;2015;2021
40704;CA-2015-LC17140140-42270;Çarşamba, Eylül 23, 2015;Cuma, Eylül 25, 2015;Second Class;LC-171401406;Logan Currie;Consumer;10035;New York City;New York;United States;Eastern US;USCA;TEC-AC-6352;Technology;Accessories;WD My Passport Ultra 2TB Portable External Hard Drive;1071;9;0;171,36;155,74;High;September;2015;2021
37125;CA-2015-KB16405140-42251;Cuma, Eylül 04, 2015;Pazartesi, Eylül 07, 2015;Second Class;KB-164051406;Katrina Bavinger;Home Office;10035;New York City;New York;United States;Eastern US;USCA;OFF-AR-5632;Office Supplies;Art;Prang Drawing Pencil Set;5,56;2;0;2,224;1,91;High;September;2015;2021
37122;CA-2015-KB16405140-42251;Cuma, Eylül 04, 2015;Pazartesi, Eylül 07, 2015;Second Class;KB-164051406;Katrina Bavinger;Home Office;10035;New York City;New York;United States;Eastern US;USCA;OFF-PA-6439;Office Supplies;Paper;Xerox 189;419,4;4;0;201,312;95,29;High;September;2015;2021
31660;CA-2015-KW16435140-42273;Cumartesi, Eylül 26, 2015;Cuma, Ekim 02, 2015;Standard Class;KW-164351406;Katrina Willman;Consumer;10009;New York City;New York;United States;Eastern US;USCA;OFF-AR-5312;Office Supplies;Art;Newell 333;5,56;2;0;1,4456;1,42;Medium;September;2015;2021
31658;CA-2015-KW16435140-42273;Cumartesi, Eylül 26, 2015;Cuma, Ekim 02, 2015;Standard Class;KW-164351406;Katrina Willman;Consumer;10009;New York City;New York;United States;Eastern US;USCA;OFF-LA-3244;Office Supplies;Labels;"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";20,7;2;0;9,936;1,74;Medium;September;2015;2021
33246;CA-2015-AC10615140-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;AC-106151406;Ann Chong;Corporate;10009;New York City;New York;United States;Eastern US;USCA;OFF-AP-4247;Office Supplies;Appliances;Fellowes Basic Home/Office Series Surge Protectors;12,98;1;0;3,7642;1,39;High;September;2015;2021
33249;CA-2015-AC10615140-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;AC-106151406;Ann Chong;Corporate;10009;New York City;New York;United States;Eastern US;USCA;OFF-LA-3240;Office Supplies;Labels;Avery 518;18,9;6;0;9,072;1,56;High;September;2015;2021
33251;CA-2015-AC10615140-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;AC-106151406;Ann Chong;Corporate;10009;New York City;New York;United States;Eastern US;USCA;OFF-AR-3443;Office Supplies;Art;BIC Brite Liner Grip Highlighters;4,92;3;0;2,214;1,78;High;September;2015;2021
33254;CA-2015-AC10615140-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;AC-106151406;Ann Chong;Corporate;10009;New York City;New York;United States;Eastern US;USCA;OFF-PA-6518;Office Supplies;Paper;Xerox 1962;17,12;4;0;7,704;1,94;High;September;2015;2021
33243;CA-2015-AC10615140-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;AC-106151406;Ann Chong;Corporate;10009;New York City;New York;United States;Eastern US;USCA;OFF-AR-5302;Office Supplies;Art;Newell 324;23,1;2;0;6,468;4,09;High;September;2015;2021
31923;CA-2015-MO17800140-42263;Çarşamba, Eylül 16, 2015;Pazar, Eylül 20, 2015;Standard Class;MO-178001406;Meg O'Connel;Home Office;10009;New York City;New York;United States;Eastern US;USCA;FUR-FU-5171;Furniture;Furnishings;Master Caster Door Stop, Brown;35,56;7;0;12,0904;1,95;Medium;September;2015;2021
31661;CA-2015-KW16435140-42273;Cumartesi, Eylül 26, 2015;Cuma, Ekim 02, 2015;Standard Class;KW-164351406;Katrina Willman;Consumer;10009;New York City;New York;United States;Eastern US;USCA;FUR-FU-4109;Furniture;Furnishings;Eldon Wave Desk Accessories;47,12;8;0;20,7328;3,9;Medium;September;2015;2021
34527;CA-2015-BN11515140-42249;Çarşamba, Eylül 02, 2015;Pazar, Eylül 06, 2015;Second Class;BN-115151406;Bradley Nguyen;Consumer;10009;New York City;New York;United States;Eastern US;USCA;FUR-FU-5982;Furniture;Furnishings;"Seth Thomas 12"" Clock w/ Goldtone Case";114,9;5;0;39,066;4,91;Medium;September;2015;2021
33244;CA-2015-AC10615140-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;AC-106151406;Ann Chong;Corporate;10009;New York City;New York;United States;Eastern US;USCA;FUR-FU-3915;Furniture;Furnishings;DAX Cubicle Frames - 8x10;11,54;2;0;3,462;1,76;High;September;2015;2021
33248;CA-2015-AC10615140-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;AC-106151406;Ann Chong;Corporate;10009;New York City;New York;United States;Eastern US;USCA;TEC-PH-3812;Technology;Phones;Cisco SPA508G;197,97;3;0;57,4113;20,24;High;September;2015;2021
33253;CA-2015-AC10615140-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;AC-106151406;Ann Chong;Corporate;10009;New York City;New York;United States;Eastern US;USCA;TEC-AC-6076;Technology;Accessories;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;167,97;3;0;40,3128;31,47;High;September;2015;2021
33252;CA-2015-AC10615140-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;AC-106151406;Ann Chong;Corporate;10009;New York City;New York;United States;Eastern US;USCA;TEC-AC-6352;Technology;Accessories;WD My Passport Ultra 2TB Portable External Hard Drive;238;2;0;38,08;32,33;High;September;2015;2021
34474;CA-2015-SH20395140-42258;Cuma, Eylül 11, 2015;Cuma, Eylül 11, 2015;Same Day;SH-203951406;Shahid Hopkins;Consumer;10024;New York City;New York;United States;Eastern US;USCA;OFF-PA-5674;Office Supplies;Paper;Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk;18,76;2;0;9,0048;4,88;High;September;2015;2021
40890;CA-2015-HZ14950140-42262;Salı, Eylül 15, 2015;Pazar, Eylül 20, 2015;Standard Class;HZ-149501406;Henia Zydlo;Consumer;10024;New York City;New York;United States;Eastern US;USCA;OFF-PA-6538;Office Supplies;Paper;Xerox 1980;8,56;2;0;3,852;1,26;High;September;2015;2021
40891;CA-2015-HZ14950140-42262;Salı, Eylül 15, 2015;Pazar, Eylül 20, 2015;Standard Class;HZ-149501406;Henia Zydlo;Consumer;10024;New York City;New York;United States;Eastern US;USCA;OFF-PA-6545;Office Supplies;Paper;Xerox 1987;11,56;2;0;5,6644;1,67;High;September;2015;2021
39916;CA-2015-EM14095140-42256;Çarşamba, Eylül 09, 2015;Pazartesi, Eylül 14, 2015;Second Class;EM-140951406;Eudokia Martin;Corporate;10024;New York City;New York;United States;Eastern US;USCA;OFF-ST-3016;Office Supplies;Storage;Adjustable Personal File Tote;65,12;4;0;16,9312;9,01;Medium;September;2015;2021
33865;CA-2015-SP20620140-42255;Salı, Eylül 08, 2015;Cumartesi, Eylül 12, 2015;Standard Class;SP-206201406;Stefania Perrino;Corporate;10011;New York City;New York;United States;Eastern US;USCA;OFF-ST-3018;Office Supplies;Storage;Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers;478,08;8;0;133,8624;28,89;Medium;September;2015;2021
37786;US-2015-JM15535140-42267;Pazar, Eylül 20, 2015;Cuma, Eylül 25, 2015;Standard Class;JM-155351406;Jessica Myrick;Consumer;10011;New York City;New York;United States;Eastern US;USCA;OFF-PA-6592;Office Supplies;Paper;Xerox 228;32,4;5;0;15,552;2,7;Medium;September;2015;2021
36435;CA-2015-JA15970140-42277;Çarşamba, Eylül 30, 2015;Salı, Ekim 06, 2015;Standard Class;JA-159701406;Joseph Airdo;Consumer;10550;Mount Vernon;New York;United States;Eastern US;USCA;OFF-FA-6129;Office Supplies;Fasteners;Staples;23,34;3;0;10,9698;2,49;Medium;September;2015;2021
36436;CA-2015-JA15970140-42277;Çarşamba, Eylül 30, 2015;Salı, Ekim 06, 2015;Standard Class;JA-159701406;Joseph Airdo;Consumer;10550;Mount Vernon;New York;United States;Eastern US;USCA;OFF-PA-6092;Office Supplies;Paper;"Speediset Carbonless Redi-Letter 7"" x 8 1/2""";51,55;5;0;24,2285;4,97;Medium;September;2015;2021
32852;CA-2015-AB10150140-42252;Cumartesi, Eylül 05, 2015;Çarşamba, Eylül 09, 2015;Standard Class;AB-101501406;Aimee Bixby;Consumer;11561;Long Beach;New York;United States;Eastern US;USCA;TEC-AC-6341;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack;91,96;4;0;39,5428;6,44;Medium;September;2015;2021
39887;CA-2015-FH14365140-42277;Çarşamba, Eylül 30, 2015;Cuma, Ekim 02, 2015;First Class;FH-143651406;Fred Hopkins;Corporate;11550;Hempstead;New York;United States;Eastern US;USCA;OFF-EN-5075;Office Supplies;Envelopes;Letter or Legal Size Expandable Poly String Tie Envelopes;7,98;3;0;3,9102;1,44;Critical;September;2015;2021
34914;CA-2015-RA19285140-42252;Cumartesi, Eylül 05, 2015;Çarşamba, Eylül 09, 2015;Standard Class;RA-192851404;Ralph Arnett;Consumer;90004;Los Angeles;California;United States;Western US;USCA;OFF-BI-4822;Office Supplies;Binders;Ibico Hi-Tech Manual Binding System;487,984;2;0,2;152,495;66,24;High;September;2015;2021
41145;CA-2015-MH17290140-42250;Perşembe, Eylül 03, 2015;Cumartesi, Eylül 05, 2015;Second Class;MH-172901404;Marc Harrigan;Home Office;90008;Los Angeles;California;United States;Western US;USCA;OFF-BI-4373;Office Supplies;Binders;GBC Velobind Prepunched Cover Sets, Regency Series;147,92;5;0,2;46,225;19,9;High;September;2015;2021
38736;US-2015-JL15235140-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;JL-152351404;Janet Lee;Consumer;90049;Los Angeles;California;United States;Western US;USCA;OFF-BI-2936;Office Supplies;Binders;Acco Translucent Poly Ring Binders;18,72;5;0,2;6,552;3,38;High;September;2015;2021
33145;CA-2015-FH14275140-42258;Cuma, Eylül 11, 2015;Cuma, Eylül 11, 2015;Same Day;FH-142751404;Frank Hawley;Corporate;90004;Los Angeles;California;United States;Western US;USCA;OFF-BI-3302;Office Supplies;Binders;Avery Non-Stick Binders;7,184;2;0,2;2,245;1,94;Critical;September;2015;2021
37287;US-2015-ES14020140-42263;Çarşamba, Eylül 16, 2015;Salı, Eylül 22, 2015;Standard Class;ES-140201404;Erica Smith;Consumer;90049;Los Angeles;California;United States;Western US;USCA;OFF-BI-4337;Office Supplies;Binders;GBC DocuBind 200 Manual Binding Machine;2357,488;7;0,2;884,058;173;Medium;September;2015;2021
40622;CA-2015-DB13660140-42271;Perşembe, Eylül 24, 2015;Çarşamba, Eylül 30, 2015;Standard Class;DB-136601404;Duane Benoit;Consumer;90036;Los Angeles;California;United States;Western US;USCA;OFF-BI-4833;Office Supplies;Binders;Ibico Plastic Spiral Binding Combs;72,96;3;0,2;23,712;7,6;Medium;September;2015;2021
34915;CA-2015-RA19285140-42252;Cumartesi, Eylül 05, 2015;Çarşamba, Eylül 09, 2015;Standard Class;RA-192851404;Ralph Arnett;Consumer;90004;Los Angeles;California;United States;Western US;USCA;TEC-PH-5654;Technology;Phones;QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3;5,56;1;0,2;1,7375;1,61;High;September;2015;2021
37337;CA-2015-FA14230140-42272;Cuma, Eylül 25, 2015;Çarşamba, Eylül 30, 2015;Standard Class;FA-142301404;Frank Atkinson;Corporate;90008;Los Angeles;California;United States;Western US;USCA;TEC-PH-6365;Technology;Phones;Wilson Electronics DB Pro Signal Booster;859,2;3;0,2;75,18;73,69;Medium;September;2015;2021
37288;US-2015-ES14020140-42263;Çarşamba, Eylül 16, 2015;Salı, Eylül 22, 2015;Standard Class;ES-140201404;Erica Smith;Consumer;90049;Los Angeles;California;United States;Western US;USCA;TEC-PH-5563;Technology;Phones;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;369,544;7;0,2;32,3351;23,62;Medium;September;2015;2021
36876;CA-2015-LC17050140-42257;Perşembe, Eylül 10, 2015;Salı, Eylül 15, 2015;Second Class;LC-170501404;Liz Carlisle;Consumer;90004;Los Angeles;California;United States;Western US;USCA;FUR-CH-5381;Furniture;Chairs;Novimex Fabric Task Chair;243,92;5;0,2;-15,245;37,21;Medium;September;2015;2021
38737;US-2015-JL15235140-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;JL-152351404;Janet Lee;Consumer;90049;Los Angeles;California;United States;Western US;USCA;FUR-TA-4615;Furniture;Tables;Hon 2111 Invitation Series Straight Table;236,528;2;0,2;-2,9566;35,01;High;September;2015;2021
33774;CA-2015-GM14695140-42252;Cumartesi, Eylül 05, 2015;Çarşamba, Eylül 09, 2015;Second Class;GM-146951404;Greg Maxwell;Corporate;90036;Los Angeles;California;United States;Western US;USCA;FUR-TA-3753;Furniture;Tables;Chromcraft Bull-Nose Wood Oval Conference Tables & Bases;1322,352;3;0,2;-99,1764;153,52;Medium;September;2015;2021
33144;CA-2015-FH14275140-42258;Cuma, Eylül 11, 2015;Cuma, Eylül 11, 2015;Same Day;FH-142751404;Frank Hawley;Corporate;90004;Los Angeles;California;United States;Western US;USCA;FUR-CH-3977;Furniture;Chairs;DMI Arturo Collection Mission-style Design Wood Chair;362,352;3;0,2;27,1764;59,01;Critical;September;2015;2021
37338;CA-2015-FA14230140-42272;Cuma, Eylül 25, 2015;Çarşamba, Eylül 30, 2015;Standard Class;FA-142301404;Frank Atkinson;Corporate;90008;Los Angeles;California;United States;Western US;USCA;TEC-MA-6071;Technology;Machines;Socket Bluetooth Cordless Hand Scanner (CHS);506,28;3;0,2;177,198;29,1;Medium;September;2015;2021
37289;US-2015-ES14020140-42263;Çarşamba, Eylül 16, 2015;Salı, Eylül 22, 2015;Standard Class;ES-140201404;Erica Smith;Consumer;90049;Los Angeles;California;United States;Western US;USCA;FUR-CH-4404;Furniture;Chairs;Global Deluxe Steno Chair;184,752;3;0,2;-20,7846;10,89;Medium;September;2015;2021
